,Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99
Gravity,9.76389448987287,9.679722315020149,9.724241352398408,9.746243235473818,9.660407303460499,9.925524620718964,9.603081692943539,9.808480928517803,9.736508448235865,9.870382414633083,9.861427151081958,9.761849092376284,9.851951062732095,9.716913502667161,9.937887355112286,9.739973330330603,9.719401974664272,9.599653471721611,9.992907221887737,9.840034320151116,9.842242820147074,9.786048369093828,9.669002298772922,9.779790484326844,9.85185723689075,9.68481146367655,9.88819557457906,9.678690184402717,9.631086943986098,9.77847129104224,9.98342687265932,9.81820495165126,9.733480038861872,10.000050503125369,9.84853960644811,9.753257650298876,9.885948702762173,9.874657862231894,9.957970464378066,9.817605588292567,9.861093131126783,9.809315109410194,9.761126936981507,9.733814008990999,9.880455168118209,9.765185376601462,9.906212611890302,9.751183737216238,9.765771997436651,9.95629177703954,9.679051266271095,9.770582192868867,9.748705838564272,9.687108899972044,9.756076363727768,9.777644562976183,9.853759505562532,9.836645298837183,9.715857591654187,9.709186694418763,9.738054308127746,9.781480664887951,9.709037172072373,9.7753688718863,9.814773741594143,9.7427523156976,10.014919905190203,9.864107606277976,9.864056756221853,9.841794033279553,9.920763762234856,9.765455794198658,9.842704342941925,9.769311206909917,9.745565547159833,9.814547364658543,9.83147153390206,9.793094057484913,9.668548120123255,9.833393270147653,9.87546099633835,9.716010812659082,9.833928717512562,9.684933937193026,9.79273079494026,9.663368433321024,9.836000192343008,9.771759270836085,9.835772572551987,9.658763275061215,9.678089402043668,9.901136108694494,9.921478276841038,9.745993299046805,9.73646727504483,9.743866839095709,9.632324336674719,9.728094691043479,9.791070420066301,9.689715974916087
Initial Angle,0.18652386937826643,0.17766957032815892,0.1574440132664959,0.16151086788373462,0.1964079621720393,0.1715699939596487,0.17860772719756235,0.17929605474794413,0.18293076892299914,0.20533681823409644,0.18496689024102977,0.18411863791641958,0.16402920588052133,0.18168338033778833,0.1930195151969486,0.18666491881997516,0.16532208930080508,0.17733789739329497,0.17222453021287878,0.17899133176544896,0.1956833884252428,0.1643637014880862,0.16586578952023048,0.1652971332054875,0.17879923372906778,0.17218458779166765,0.1739257432214525,0.18106700341302914,0.17957895170630223,0.17127963577416325,0.15251665503280357,0.16876676655400513,0.1664591408181904,0.16646406827739305,0.18434249333300226,0.17383710676394337,0.17461537931939264,0.17998107934926125,0.17728551898684036,0.17690211286008886,0.1939072939051772,0.17818133455926533,0.18455816272873288,0.16724818841598632,0.1859869334701854,0.1705274060111639,0.16825962250154225,0.16688468859448952,0.17041082851152267,0.17667217163625604,0.1734194017536617,0.18585849536271654,0.17726041914820193,0.15914475152249322,0.1926595861656036,0.17812781085759177,0.17505220365946103,0.18081339370196942,0.17859525261424125,0.18485850302296933,0.15355111304381958,0.16976126435847388,0.19610849064880967,0.17932189206860033,0.17976538594795385,0.1580294277041643,0.18380207256304573,0.18702838515009,0.15301315717355432,0.1783203986203959,0.1720671129354046,0.18501604215302073,0.17485908012870302,0.17405941531342678,0.17212428193439247,0.18539193500825157,0.18777902703272104,0.1953634384819134,0.18649832859172674,0.18590112950706592,0.1589775704053372,0.17099242882667037,0.18251363714212876,0.18528694744717703,0.17135285756743726,0.17962283494225617,0.17181207030940815,0.1757621831391695,0.17222406384547043,0.17039050111580753,0.16748365771532034,0.1876708198249002,0.17852579547970163,0.15221165167812467,0.17573789243944188,0.1789947475836708,0.15491099021468188,0.17521853270935933,0.18193347720942685,0.15957589994313895
Initial Stretch,0.10215918278529298,0.087265730070751,0.1080155565013135,0.0978109548573557,0.09620029374272657,0.10206441296438491,0.09950259811305151,0.0950629367531471,0.10271742429243709,0.10931426435889136,0.1179749264183534,0.10580858655510934,0.10222117739891504,0.09651501438566774,0.10189500187543583,0.0983028929154099,0.09460822752790525,0.09656002516643271,0.08934025968284924,0.08769618566321019,0.09103774002615785,0.11218594023319113,0.08697382105676178,0.09450989468928872,0.10226370585759258,0.09675714068739888,0.09156656147147495,0.09615741629066298,0.10916726558114782,0.10604645985164622,0.11732971439208208,0.10658930767603353,0.08634700504004428,0.08909054525660501,0.10307574335082047,0.1183513700491613,0.10380509470902294,0.08288682564871597,0.1056162178351509,0.1048803656252466,0.0867939435612726,0.09854339268323402,0.10875397813690012,0.10063286499316307,0.07745354515023174,0.08264935108765094,0.10114797217843624,0.10965342893378138,0.0886072330802579,0.09228422787547279,0.10355998967578807,0.10320207432331756,0.08706664549321154,0.11927262203128805,0.10069987846169293,0.09121173873407307,0.11792512150652606,0.10580086278925409,0.0985438020282886,0.10155767222444677,0.09843030865165282,0.10054258515233289,0.10956847049405852,0.1068754199131658,0.08213652667156318,0.09326307639738302,0.08222059486711464,0.0897684347547613,0.08202534564217476,0.1136507967227505,0.10341796635940717,0.11103890428003427,0.09169042199650995,0.09729286142642296,0.10728249596195749,0.08821317900578489,0.09685254368131034,0.0791883526746685,0.09414026771755586,0.07512026657894666,0.1013672591660259,0.08752843242149871,0.09087358386910534,0.1106707582455479,0.10332022066226337,0.11375732327705441,0.11072733869328495,0.12375442607402207,0.09948888739717116,0.09944616137813679,0.10332780070229707,0.09238278766713337,0.11530655686773225,0.09167612483395907,0.11481753218659037,0.1130853386971251,0.10190110352021504,0.08702867512937586,0.10117181227578553,0.09328597973963036
Length,0.9748996489764677,1.0514553531348485,0.9506947284964175,1.0737967460768914,1.2580705823027833,1.1460592872896862,1.1302165032509226,1.0572713154362021,1.010413089036192,0.9640654717010966,1.0067905778519013,1.1029424668982863,1.1548838739069325,0.9769782926631027,1.0453595350638831,0.8373579461315788,0.9551596661811991,0.9809513161027,1.0750915478681087,0.8983106271734645,1.1079349214843286,1.0015983699456048,0.9159963408479612,1.1454322335622968,0.7498491289187925,0.8883851254639629,1.0363417722527724,1.2729166230902775,0.9250828663614858,0.8565592302171889,1.0009481016673885,1.0582331235930977,0.9755083618671587,0.8966454565660646,0.8867489549618379,0.9904354185613005,1.0789897732033067,1.119973928819305,1.1496747183372107,0.9846215206694974,0.9292499728826767,1.2116438036052417,0.9337011077533524,0.9651588391817615,0.9668607177520581,0.9266810123637145,1.1124765997098303,1.1546330262248707,1.0436835833340947,0.8529797728092415,1.1277770135672651,0.9620899489581979,0.8104226356800922,0.8781625276610295,0.8761414647566237,0.9891231239095444,1.0739264343872301,1.0782535335572938,1.1468742732607458,0.9466154592591046,0.9145873096065872,0.9854712317892749,0.9492106267604676,0.9288954714151064,0.8474718422164684,0.7097455185225753,1.1371974780529273,1.1394287316851752,1.0813551422173588,1.130512581334194,1.0054396049887513,0.9857824708300557,0.9867845991407888,0.950390861583701,1.1443052904477542,0.9226469554935735,1.0228441269184665,0.8741135088136593,1.0647927083841615,0.9061106219752467,0.9402490228947679,0.8566099751798038,1.193039843860931,0.9480071459790755,0.9938340424081961,1.0976909488411242,1.1006523199331275,1.1454950458567268,0.8890296133069724,1.0315151349781981,0.9422678109110617,0.9152337659003313,0.897931597884381,0.971917056155283,0.7044283945249765,0.9874342191384352,0.978213458789573,0.9358981987089724,1.0196944444881237,1.0796826629940526
Mass,0.9369202935521559,1.0526745567679003,0.8475210136800846,0.9312580611343748,0.910004046697894,0.9074059736290634,0.8914464804676923,1.051709156136804,1.1624107755214244,0.7295877214925295,0.9427617847432699,1.0277502641303582,0.9705653035004329,0.965134691295454,1.0109978735363716,0.9325432651931933,0.9793536249760504,0.8680741352411518,0.8803498048238725,0.9971293163435795,1.1579519147425867,1.0274778345360314,0.9561785649412243,1.001443140219177,0.9138406453579206,1.0478712401099624,1.2608828114472925,1.0599312626229649,1.1159170245453902,1.0137270365517939,1.0587524718966106,1.004976384798158,0.840144042135366,1.0181046291225289,1.0344793433433537,1.007215659170808,1.0399056317821618,0.8652805957931278,0.9055349066504701,1.0356349996368588,0.9048600947204223,0.9311566798854989,0.9183460897451454,0.9414027570741128,1.0650070815864445,0.8544267717042846,1.0846274615154325,0.755947861411189,1.205433615164018,1.0316001577815572,0.9518474161953904,1.1137831350229477,0.9928903082355125,1.1157173651298928,0.9603795566626572,0.9135785513819994,0.8969230498955768,0.8628191484965987,1.039016811019996,1.1294876535238634,0.89451794247509,1.0569910371487785,1.1870262306609813,1.0079883534890755,0.8171520359946818,0.9092656804399379,1.1855210537064171,0.9629364712799733,1.068023146114021,1.2017095577855474,1.1131344282776303,1.0798693606400862,1.0916460502126515,1.190655343441962,0.988818364339119,0.883070120120868,1.1192162200688929,1.0397553702635292,1.0232557515930212,1.0238484358119533,0.8610499297500132,1.0442591330387745,1.0304843379839068,0.9447057058758777,0.9151753498321458,0.8798131080639124,0.9225728667560624,1.039984248532049,0.8940671046673644,0.9870501047346426,0.987817945709241,0.8637575935342293,0.9850831587344452,0.9798451895237952,1.2131328149324316,1.05902972130304,1.0813686694972748,0.9905587759742032,0.9111981536566263,1.1284797596720464
Spring,29.94619963701463,29.76703581960067,29.895476207135633,29.871089180620658,29.877898248954043,30.202298317617576,30.065730446031655,29.579907778293492,29.802689147361612,30.108080405075825,30.41201282294065,29.871436179311708,30.473485186775875,29.873484913246024,30.34339784989951,30.30674207393634,29.881459923573978,30.35347613578128,30.131455932298365,29.851504810546906,30.08122482760483,30.013128584608758,30.259747600051014,29.67025921217439,29.778519403476853,29.66426564996367,30.40825638233822,30.014948917779474,29.792588364801446,29.83556566460949,29.76894260429911,29.883231693043015,29.9603174761499,30.39088036690785,30.55294452110273,29.934413589270523,30.109854278184585,29.722756044049216,30.34569551743897,29.97363264001032,29.81850226379571,30.22598622798345,30.133891948820207,30.23709175922729,30.123160618867843,29.812550761261566,29.92284366015429,30.031485423510333,30.179533024963625,29.889249420952737,30.125866985040002,29.414676761109217,30.066791091071387,30.042023412970217,30.037648075164842,30.070759665699875,29.939938274959083,30.131370721781696,29.969664282404363,30.132998962398872,29.843908719057186,29.588006478514252,30.09912379392775,30.318961175439412,30.056843427033257,30.54548571153184,30.024789335850393,29.709338384751664,29.88662638686614,30.136647697649753,30.257691050910942,29.574446761120903,29.84984595207493,29.810547741119695,30.325159598688046,29.940465726574427,29.73306126950108,30.409812609407176,29.842986962596385,30.302125662530486,30.522930891589077,30.21144023257806,29.92300515171376,29.953841881206948,29.74880581933872,30.246953584955623,29.820005607384914,29.759705808080316,30.01961316534289,30.04695933474336,30.05628407709984,30.088622800704357,30.49514021498497,30.277664543522462,29.981116879232523,30.233391921349046,29.8871294862199,30.027353006396194,30.306242803193765,30.191411633814212
Success,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
